,GAME_ID,DATE,TEAM_ABBREVIATION,WINS,LOSSES,PTS,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,LOC
267,6524,2019-11-11,MIL,7,3,121,21,29,37,34,56.6,88.9,39.3,27,48,22,0
268,6525,2019-11-11,NYK,2,8,87,19,17,27,24,36.0,64.0,29.0,19,52,21,1
269,6525,2019-11-11,CLE,4,5,108,31,23,24,30,43.9,90.3,28.6,20,45,14,0
270,6526,2019-11-11,PHX,6,3,138,37,31,38,32,52.5,78.9,45.2,37,42,7,1
271,6526,2019-11-11,BKN,4,5,112,30,20,30,32,48.4,94.1,23.5,27,43,17,0
272,6527,2019-11-11,POR,4,6,124,20,26,29,32,43.3,78.6,33.3,19,61,17,1
273,6527,2019-11-11,ATL,3,6,113,21,23,31,32,40.4,72.0,26.8,21,48,16,0
274,6528,2019-11-11,LAL,7,2,104,30,30,18,26,43.6,63.2,33.3,31,51,12,1
275,6528,2019-11-11,TOR,7,2,113,29,23,26,35,48.3,68.2,33.3,26,43,13,0
276,6529,2019-11-12,DET,4,7,114,26,25,30,33,44.8,80.0,50.0,25,39,17,1
277,6529,2019-11-12,MIN,6,4,120,41,25,26,28,50.6,78.9,44.1,25,45,16,0
278,6530,2019-11-12,BOS,8,1,116,25,29,30,32,47.7,76.0,42.9,25,46,9,1
279,6530,2019-11-12,DAL,6,4,106,21,33,25,27,41.6,75.0,26.2,22,46,6,0
280,6531,2019-11-12,NOP,2,8,116,23,29,30,34,43.2,74.1,31.1,26,46,16,1
281,6531,2019-11-12,HOU,7,3,122,30,28,32,32,51.8,68.8,29.3,16,47,17,0
282,6532,2019-11-12,SAS,5,5,109,22,32,26,29,46.7,76.5,40.0,29,42,13,1
283,6532,2019-11-12,MEM,3,7,113,35,22,34,22,50.6,70.0,39.3,32,47,11,0
284,6533,2019-11-12,GSW,2,9,108,30,24,31,23,47.9,57.1,32.3,23,44,10,1
285,6533,2019-11-12,UTA,7,3,122,34,35,28,25,49.4,81.2,45.7,30,43,12,0
286,6534,2019-11-12,LAC,7,3,98,15,36,22,25,37.0,73.3,22.2,25,66,19,1
287,6534,2019-11-12,TOR,7,3,88,23,23,32,10,40.0,60.0,36.7,25,38,15,0
288,6535,2019-11-13,IND,7,4,111,31,21,34,25,48.9,92.3,30.4,21,50,14,1
289,6535,2019-11-13,OKC,4,7,85,25,17,20,23,35.4,87.5,24.0,19,40,15,0
290,6536,2019-11-13,PHI,7,3,98,24,30,28,16,44.9,76.9,21.1,24,46,14,1
291,6536,2019-11-13,CLE,4,6,97,21,27,30,19,44.2,80.0,23.8,13,45,13,0
292,6537,2019-11-13,MIA,7,3,117,28,31,33,25,53.2,77.8,43.8,34,42,19,1
293,6537,2019-11-13,DET,4,8,108,17,20,35,36,43.6,67.6,36.6,27,32,16,0
294,6538,2019-11-13,CHI,4,7,120,30,30,25,35,50.6,77.4,42.4,22,46,19,1
295,6538,2019-11-13,NYK,2,9,102,22,32,31,17,40.9,64.5,31.2,27,38,18,0
296,6539,2019-11-13,DEN,7,3,121,34,20,35,32,44.2,81.8,26.8,31,40,3,1
297,6539,2019-11-13,ATL,4,6,125,25,38,35,27,53.0,64.7,44.1,30,45,14,0
298,6540,2019-11-13,PHX,6,4,115,29,29,34,23,47.3,76.5,42.1,32,39,11,1
299,6540,2019-11-13,LAL,8,2,123,26,34,35,28,53.7,52.4,40.0,39,44,9,0
300,6541,2019-11-13,UTA,8,3,119,29,24,31,35,46.7,77.1,23.1,16,46,11,1
301,6541,2019-11-13,BKN,4,6,114,35,33,24,22,45.6,84.0,29.7,19,43,16,0
302,6542,2019-11-13,SAC,4,6,107,21,25,35,26,44.2,76.9,34.4,24,46,14,1
303,6542,2019-11-13,POR,4,7,99,24,25,21,29,44.2,76.7,26.7,15,40,17,0
304,6543,2019-11-14,CHA,4,7,117,29,35,32,21,49.4,78.9,44.4,27,34,15,1
305,6543,2019-11-14,MEM,4,7,119,26,37,31,25,53.9,66.7,48.6,32,45,23,0
306,6544,2019-11-14,ORL,4,7,112,31,22,27,32,44.2,76.5,31.2,27,48,13,1
307,6544,2019-11-14,PHI,7,4,97,30,23,29,15,44.0,69.2,26.7,25,47,15,0
308,6545,2019-11-14,BOS,9,1,140,34,34,34,38,51.0,89.7,44.4,32,44,11,1
309,6545,2019-11-14,WAS,2,7,133,34,32,30,37,52.1,81.5,37.9,28,36,8,0
310,6546,2019-11-14,HOU,8,3,102,31,18,25,28,38.4,81.5,33.3,12,53,10,1
311,6546,2019-11-14,LAC,7,4,93,15,22,31,25,38.8,50.0,30.3,17,53,13,0
312,6547,2019-11-14,MIN,7,4,129,26,40,40,23,49.5,82.4,32.4,25,50,10,1
313,6547,2019-11-14,SAS,5,6,114,24,35,36,19,48.9,79.3,17.6,24,44,11,0
314,6548,2019-11-14,LAL,9,2,120,38,29,31,22,53.9,83.3,45.0,31,51,19,1
315,6548,2019-11-14,GSW,2,10,94,26,29,27,12,40.4,76.5,25.7,29,33,17,0
316,6549,2019-11-14,POR,4,8,106,30,23,25,28,39.6,81.2,35.4,24,43,12,1
317,6549,2019-11-14,TOR,8,3,114,23,31,33,27,45.7,94.1,43.8,20,50,12,0
318,6550,2019-11-14,CLE,4,7,97,22,22,30,23,42.4,81.0,25.0,18,41,18,1
319,6550,2019-11-14,MIA,8,3,108,34,34,26,14,54.4,90.9,40.0,31,41,18,0
320,6551,2020-01-19,SAS,18,23,107,28,32,26,21,42.4,95.8,36.4,27,43,11,1
321,6551,2020-01-19,MIA,29,13,102,31,23,30,18,43.0,90.0,29.4,23,47,9,0
322,6552,2020-01-20,DEN,29,13,107,21,29,31,26,46.6,68.8,13.0,22,44,9,1
323,6552,2020-01-20,IND,28,15,115,15,29,30,41,50.0,84.2,44.8,31,38,14,0
324,6553,2020-01-20,WAS,14,28,106,30,30,23,23,51.2,81.2,37.5,22,44,19,1
325,6553,2020-01-20,DET,16,28,100,35,23,23,19,42.7,70.0,31.2,19,41,17,0
326,6554,2020-01-20,ATL,10,34,117,25,35,22,35,49.4,69.7,36.4,26,50,23,1
327,6554,2020-01-20,TOR,29,14,122,36,21,26,39,41.3,76.7,31.0,25,45,14,0
328,6555,2020-01-20,BKN,18,24,111,32,36,23,20,48.1,64.7,37.9,22,47,22,1
329,6555,2020-01-20,PHI,29,16,117,29,35,26,27,44.7,74.1,33.3,30,43,12,0
330,6556,2020-01-20,CHA,15,30,83,27,18,20,18,38.2,75.0,30.3,21,39,18,1
331,6556,2020-01-20,ORL,21,23,106,19,32,21,34,47.8,44.4,50.0,25,47,9,0
332,6557,2020-01-20,CLE,12,32,86,26,24,14,22,34.0,64.7,33.3,15,53,10,1
333,6557,2020-01-20,NYK,12,32,106,26,23,30,27,48.2,88.2,39.1,17,49,10,0
334,6558,2020-01-20,MIA,30,13,118,21,35,20,29,50.6,81.8,38.1,26,42,21,1
335,6558,2020-01-20,SAC,15,28,113,24,34,20,27,41.5,80.0,25.5,27,49,15,0
336,6559,2020-01-20,HOU,26,16,107,25,39,23,20,44.3,70.6,20.0,21,43,11,1
337,6559,2020-01-20,OKC,25,19,112,22,35,14,41,43.5,76.9,37.5,14,47,12,0
338,6560,2020-01-20,MEM,20,23,116,30,20,27,39,44.7,71.4,27.3,26,51,14,1
339,6560,2020-01-20,NOP,17,27,126,31,38,29,28,47.7,87.5,43.8,24,43,16,0
340,6561,2020-01-20,MIL,39,6,111,30,23,31,27,58.4,43.5,42.3,34,48,23,1
341,6561,2020-01-20,CHI,16,29,98,23,29,25,21,37.0,88.9,29.2,18,39,16,0
342,6562,2020-01-21,BOS,28,14,139,33,36,35,35,55.9,65.5,47.1,31,48,12,1
343,6562,2020-01-21,LAL,34,9,107,30,25,25,27,43.8,75.9,26.9,22,36,15,0
344,6563,2020-01-21,MIN,15,28,100,29,25,25,21,41.8,78.6,31.0,26,42,9,1
345,6563,2020-01-21,DEN,30,13,107,26,29,26,26,47.8,83.3,35.5,26,53,13,0
346,6564,2020-01-21,PHX,18,25,118,26,25,32,35,52.5,86.7,36.4,26,43,14,1
347,6564,2020-01-21,SAS,19,23,120,28,38,30,24,49.4,77.3,54.8,30,31,8,0
348,6565,2020-01-21,UTA,30,13,118,29,27,24,38,54.0,100,38.7,22,53,21,1
349,6565,2020-01-21,IND,28,16,88,23,21,19,25,41.9,42.9,26.9,23,30,13,0
350,6566,2020-01-21,POR,19,26,129,27,26,34,26,44.0,90.0,31.8,21,54,12,1
351,6566,2020-01-21,GSW,10,35,124,23,34,35,21,41.4,86.4,25.0,30,60,9,0
352,6567,2020-01-22,DAL,27,16,107,24,25,29,29,42.9,70.8,27.9,23,49,12,1
353,6567,2020-01-22,LAC,31,13,110,24,36,22,28,37.1,78.8,31.6,19,57,10,0
354,6568,2020-01-23,DET,17,28,127,26,31,36,34,53.4,84.1,41.4,19,48,17,1
355,6568,2020-01-23,SAC,15,29,106,27,23,25,31,42.9,52.2,28.6,23,45,10,0
356,6569,2020-01-23,ORL,21,24,114,21,30,38,25,47.8,75.0,40.0,26,39,14,1
357,6570,2020-01-23,ATL,11,34,102,16,25,28,33,35.3,82.6,31.4,21,63,15,1
358,6570,2020-01-23,LAC,31,14,95,32,28,15,20,42.3,64.1,19.0,19,45,14,0
359,6571,2020-01-23,BOS,29,14,119,25,33,41,20,50.6,75.0,43.8,32,44,9,1
360,6571,2020-01-23,MEM,20,24,95,27,17,19,32,42.4,80.0,34.4,24,40,16,0
361,6572,2020-01-23,MIA,31,13,134,30,39,21,28,50.6,86.1,51.5,29,43,16,1
362,6572,2020-01-23,WAS,14,29,129,27,23,33,35,50.5,80.0,31.0,30,41,11,0
363,6573,2020-01-23,NYK,12,33,92,25,23,22,22,40.9,69.2,32.4,24,47,17,1
364,6573,2020-01-23,LAL,35,9,100,28,20,28,24,43.9,67.9,33.3,18,43,10,0
365,6574,2020-01-23,TOR,30,14,107,26,24,26,31,46.5,66.7,39.4,27,53,12,1
366,6574,2020-01-23,PHI,29,17,95,35,15,22,23,38.1,72.2,39.1,25,45,13,0
367,6575,2020-01-23,CHI,17,29,117,35,24,22,36,46.4,81.1,30.0,21,50,12,1
368,6575,2020-01-23,MIN,15,29,110,26,26,27,31,47.7,54.2,34.1,27,43,18,0
369,6576,2020-01-23,HOU,27,16,121,35,25,32,29,47.2,85.7,44.8,26,53,17,1
370,6576,2020-01-23,DEN,30,14,105,28,15,28,34,45.7,73.3,35.7,25,40,15,0
371,6577,2020-01-23,NOP,17,28,117,24,27,31,35,46.4,78.1,38.9,26,41,14,1
372,6577,2020-01-23,SAS,20,23,121,31,29,34,27,50.6,80.0,40.7,17,44,11,0
373,6578,2020-01-23,PHX,18,26,87,24,24,17,22,35.7,88.5,20.0,13,44,13,1
374,6578,2020-01-23,IND,29,16,112,30,24,29,29,53.6,65.0,45.0,26,42,9,0
375,6579,2020-01-23,GSW,10,36,96,17,26,26,27,39.8,83.3,26.1,20,37,8,1
376,6579,2020-01-23,UTA,31,13,129,31,34,35,29,53.8,52.2,42.5,31,56,9,0
377,6580,2020-01-24,CLE,12,33,112,24,37,25,26,45.8,76.5,33.3,24,36,8,1
378,6580,2020-01-24,WAS,15,29,124,29,39,32,24,55.3,77.8,44.4,28,41,10,0
379,6581,2020-01-24,BKN,18,25,113,35,35,24,19,44.0,80.0,45.7,30,41,16,1
380,6581,2020-01-24,LAL,36,9,128,38,37,29,24,50.0,75.0,50.0,28,52,15,0
381,6582,2020-01-24,POR,19,27,125,37,26,27,35,50.5,80.0,53.8,20,43,12,1
382,6582,2020-01-24,DAL,28,16,133,45,33,25,30,51.6,62.5,46.8,27,41,8,0
383,6583,2020-01-24,CHA,15,31,103,31,24,23,25,37.2,83.3,35.9,24,39,13,1
384,6583,2020-01-24,MIL,40,6,116,24,26,28,38,50.6,75.0,27.8,26,53,15,0
385,6584,2020-01-25,DET,17,29,112,23,38,24,27,42.9,74.2,34.4,23,37,7,1
386,6584,2020-01-25,MEM,21,24,125,35,31,26,33,54.4,90.3,50.0,27,49,14,0
387,6585,2020-01-25,ORL,21,25,98,30,27,20,21,40.0,73.7,32.4,18,46,14,1
388,6585,2020-01-25,BOS,30,14,109,24,29,29,27,46.5,83.3,40.0,27,44,13,0
389,6586,2020-01-25,NYK,12,34,112,28,25,26,33,49.4,71.4,36.1,26,46,14,1
390,6586,2020-01-25,TOR,31,14,118,20,36,29,33,50.6,82.6,48.6,25,31,7,0
391,6587,2020-01-25,MIA,31,14,117,30,35,20,32,43.0,82.8,29.5,25,45,9,1
392,6587,2020-01-25,LAC,32,14,122,22,41,38,21,45.7,87.0,45.7,33,48,8,0
393,6588,2020-01-25,CHI,17,30,81,21,23,25,12,39.2,78.6,21.6,23,43,19,1
394,6588,2020-01-25,SAC,16,29,98,29,25,21,23,43.2,85.7,31.2,24,42,13,0
395,6589,2020-01-25,MIN,15,30,124,26,34,24,40,49.0,85.0,34.4,28,52,17,1
396,6589,2020-01-25,HOU,28,16,131,36,27,31,37,51.6,83.9,34.4,24,34,10,0
397,6590,2020-01-25,NOP,17,29,106,28,28,26,24,46.3,60.0,44.4,24,45,17,1
398,6590,2020-01-25,DEN,31,14,113,37,26,31,19,37.7,100,31.7,26,56,11,0
399,6591,2020-01-25,OKC,27,19,140,33,33,38,36,58.1,76.5,56.0,28,45,14,1
400,6591,2020-01-25,ATL,11,35,111,30,28,32,21,45.7,80.0,30.6,24,37,11,0
401,6592,2020-01-25,SAS,20,24,99,28,16,28,27,42.3,84.8,20.0,19,43,14,1
402,6592,2020-01-25,PHX,19,26,103,22,34,22,25,46.4,81.0,27.6,25,42,13,0
403,6593,2020-01-25,GSW,10,37,118,30,21,35,32,48.8,82.6,48.7,31,38,20,1
404,6593,2020-01-25,IND,30,16,129,35,32,31,31,57.5,92.3,60.7,35,36,10,0
405,6594,2020-01-25,UTA,32,13,112,25,30,25,32,44.0,77.3,34.9,22,54,13,1
406,6594,2020-01-25,DAL,28,17,107,36,22,26,23,43.3,53.8,39.0,19,44,9,0
407,6595,2020-01-26,DET,17,30,111,25,35,17,29,41.3,66.7,37.1,20,52,8,1
408,6595,2020-01-26,BKN,19,25,121,26,24,30,26,44.7,88.0,35.7,19,55,10,0
409,6596,2020-01-26,CLE,12,34,106,31,26,19,30,50.0,81.8,43.3,30,43,21,1
410,6596,2020-01-26,CHI,18,30,118,25,34,40,19,51.8,75.0,36.4,24,36,9,0
411,6597,2020-01-26,MIN,15,31,104,22,26,24,32,44.4,66.7,27.9,33,41,13,1
412,6597,2020-01-26,OKC,28,19,113,28,24,39,22,48.8,96.0,45.8,20,43,11,0
413,6598,2019-11-21,CHI,5,10,109,30,29,25,25,42.9,65.4,51.9,25,55,14,1
414,6598,2019-11-21,DET,4,10,89,30,25,16,18,33.7,78.1,24.2,23,46,16,0
415,6599,2019-11-21,MIN,8,7,95,19,27,22,27,39.3,52.4,31.1,13,51,13,1
416,6599,2019-11-21,UTA,9,5,103,26,22,25,30,40.7,70.4,42.4,22,51,11,0
417,6600,2019-11-21,DEN,10,3,105,27,27,28,23,46.8,53.3,33.3,29,48,14,1
418,6600,2019-11-21,HOU,11,4,95,22,29,22,22,42.1,76.0,31.6,19,43,20,0
419,6601,2019-11-21,LAC,10,5,107,22,18,29,28,41.9,75.0,37.8,26,53,23,1
420,6602,2019-11-22,MIL,12,3,137,37,35,35,30,47.2,80.8,37.2,32,58,12,1
421,6602,2019-11-22,POR,5,11,129,27,31,40,31,48.5,85.7,43.6,32,41,8,0
422,6603,2019-11-22,PHX,7,7,121,33,33,28,27,46.5,87.5,41.9,28,38,14,1
423,6603,2019-11-22,NOP,6,9,124,38,21,36,29,53.4,63.6,45.7,28,44,17,0
424,6604,2019-11-23,DET,5,10,128,33,43,31,21,59.8,65.0,50.0,30,42,18,1
425,6604,2019-11-23,ATL,4,11,103,23,34,27,19,43.2,100,27.0,26,34,19,0
426,6605,2019-11-23,WAS,5,8,125,33,29,28,35,52.7,75.0,41.2,34,41,11,1
427,6605,2019-11-23,CHA,6,10,118,34,34,28,22,51.6,100,41.2,24,44,16,0
428,6606,2019-11-23,BKN,7,8,116,26,30,30,30,50.6,71.0,35.3,22,48,18,1
429,6606,2019-11-23,SAC,6,8,97,23,26,21,27,45.3,78.9,15.4,26,33,16,0
430,6607,2019-11-23,PHI,10,5,115,29,30,28,28,51.7,68.4,38.5,32,51,15,1
431,6607,2019-11-23,SAS,5,11,104,22,30,28,24,50.6,75.0,33.3,21,32,11,0
432,6608,2019-11-23,CHI,5,11,108,16,27,24,41,45.6,80.0,33.3,23,41,13,1
433,6608,2019-11-23,MIA,11,3,116,34,33,18,31,49.4,85.7,36.8,33,44,19,0
434,6609,2019-11-23,OKC,5,10,127,33,34,36,24,52.7,90.0,35.5,28,37,11,1
435,6609,2019-11-23,LAL,13,2,130,34,32,40,24,51.1,79.3,54.8,32,45,15,0
436,6610,2019-11-23,DAL,10,5,143,29,37,45,32,58.0,77.8,54.1,31,49,5,1
437,6610,2019-11-23,CLE,4,11,101,26,16,29,30,43.0,88.2,41.4,23,34,10,0
438,6611,2019-11-23,DEN,11,3,96,27,18,25,26,44.3,84.6,25.0,24,48,17,1
439,6611,2019-11-23,BOS,11,4,92,13,21,23,35,40.7,82.6,25.9,21,40,11,0
440,6612,2019-11-23,UTA,10,5,113,30,35,25,23,50.6,81.2,43.8,23,48,17,1
441,6612,2019-11-23,GSW,3,14,109,28,23,21,37,45.7,91.7,42.9,28,37,8,0
442,6613,2019-11-23,LAC,11,5,122,31,24,25,42,51.7,79.2,39.4,27,47,19,1
443,6613,2019-11-23,HOU,11,5,119,23,28,33,35,46.4,68.4,34.9,22,43,15,0
444,6614,2019-11-23,MIN,8,8,98,23,22,28,25,41.8,58.8,28.6,26,57,14,1
445,6614,2019-11-23,PHX,8,7,100,30,22,30,18,34.4,92.3,28.6,22,56,7,0
446,6615,2019-11-24,CHA,6,11,115,23,26,25,41,55.0,68.2,42.9,26,43,19,1
447,6615,2019-11-24,CHI,6,11,116,34,22,13,47,45.3,66.7,46.8,27,39,13,0
448,6616,2019-11-24,IND,9,6,111,24,31,28,28,54.4,93.8,41.7,26,42,19,1
449,6616,2019-11-24,ORL,6,9,106,25,20,40,21,46.7,77.8,41.9,24,33,13,0
450,6617,2019-11-24,ATL,4,12,116,27,34,29,26,52.2,72.7,41.2,32,38,15,1
451,6617,2019-11-24,TOR,11,4,119,26,26,35,32,45.5,86.7,35.1,22,42,15,0
452,6618,2019-11-24,NYK,4,12,104,16,27,28,33,43.0,60.0,37.5,30,37,11,1
453,6618,2019-11-24,SAS,6,11,111,32,36,21,22,53.3,67.9,52.2,26,47,22,0
454,6619,2019-11-24,PHI,11,5,113,28,27,37,21,50.6,88.2,48.3,28,44,14,1
455,6619,2019-11-24,MIA,11,4,86,13,22,24,27,40.0,74.1,25.0,12,38,17,0
456,6620,2019-11-24,CLE,5,11,110,19,30,27,34,42.5,81.2,32.3,19,52,13,1
457,6620,2019-11-24,POR,5,12,104,19,23,27,35,44.8,75.0,35.0,21,38,10,0
458,6621,2019-11-24,MEM,5,10,108,35,28,21,24,48.3,61.5,46.7,28,47,19,1
459,6621,2019-11-24,LAL,14,2,109,25,30,30,24,45.2,69.0,33.3,19,40,16,0
460,6622,2019-11-24,MIL,13,3,104,27,27,23,27,48.8,50.0,35.1,25,49,21,1
461,6622,2019-11-24,DET,5,11,90,24,23,22,21,40.7,60.0,28.6,22,40,15,0
462,6623,2019-11-24,UTA,11,5,128,44,30,24,30,51.2,87.9,41.7,29,49,17,1
463,6623,2019-11-24,NOP,6,10,120,31,23,34,32,41.6,95.0,41.5,21,38,10,0
464,6624,2019-11-24,HOU,11,6,123,29,31,35,28,45.9,74.2,22.7,26,54,11,1
465,6624,2019-11-24,DAL,11,5,137,45,33,27,32,48.0,78.6,38.6,28,46,12,0
466,6625,2019-11-24,NYK,4,13,101,22,24,26,29,46.2,56.2,51.4,22,43,16,1
467,6626,2019-11-24,WAS,5,9,106,27,30,28,21,45.7,75.0,38.2,29,45,16,1
468,6626,2019-11-24,SAC,7,8,113,24,33,33,23,48.1,85.7,35.5,22,39,13,0
469,6627,2019-11-25,DEN,12,3,116,28,24,27,37,47.3,69.6,45.2,24,52,10,1
470,6627,2019-11-25,PHX,8,8,104,28,29,20,27,50.0,83.3,34.3,25,36,12,0
471,6628,2019-11-25,LAC,12,5,134,40,32,28,34,46.9,78.8,37.2,27,56,6,1
472,6628,2019-11-25,NOP,6,11,109,27,29,31,22,43.9,55.6,31.7,26,45,9,0
473,6629,2019-11-26,CLE,5,12,106,26,25,24,31,42.6,65.0,40.6,24,45,10,1
474,6629,2019-11-26,BKN,9,8,108,25,27,29,27,46.8,81.8,32.4,29,48,9,0
475,6630,2019-11-26,DET,6,11,103,23,30,25,25,43.0,84.0,36.8,23,49,13,1
476,6630,2019-11-26,ORL,6,10,88,31,24,15,18,38.1,72.7,32.0,15,41,9,0
477,6631,2019-11-26,IND,10,6,126,36,31,37,22,54.3,60.0,54.5,29,47,13,1
478,6631,2019-11-26,MEM,5,11,114,27,29,27,31,47.9,69.2,44.8,30,40,8,0
479,6632,2019-11-26,ATL,4,13,113,30,34,26,23,43.6,80.8,31.2,26,42,17,1
480,6632,2019-11-26,MIN,9,8,125,38,16,39,32,45.6,77.8,42.9,27,47,13,0
481,6633,2019-11-26,BOS,12,4,103,19,34,22,28,44.7,87.0,23.3,20,38,11,1
482,6633,2019-11-26,SAC,7,9,102,22,24,29,27,46.8,66.7,38.3,28,36,14,0
483,6634,2019-11-26,MIA,12,4,117,36,33,29,19,51.9,85.7,41.9,29,49,18,1
484,6634,2019-11-26,CHA,6,12,100,31,27,24,18,41.4,76.0,27.3,25,35,13,0
485,6635,2019-11-26,TOR,12,4,101,28,23,30,20,45.2,63.6,32.4,27,40,10,1
486,6635,2019-11-26,PHI,11,6,96,34,15,31,16,40.9,56.2,37.5,25,51,16,0
487,6636,2019-11-26,CHI,6,12,94,28,26,18,22,41.9,65.0,23.1,24,37,17,1
488,6636,2019-11-26,POR,6,12,117,27,35,30,25,51.7,77.3,29.6,23,55,15,0
489,6637,2019-11-26,MIL,14,3,122,23,25,42,32,44.3,79.3,31.7,21,49,9,1
490,6637,2019-11-26,UTA,11,6,118,25,32,26,35,50.6,91.7,46.7,29,40,16,0
491,6638,2019-11-26,SAS,6,12,104,22,34,26,22,46.6,80.0,40.0,23,41,13,1
492,6638,2019-11-26,LAL,15,2,114,25,29,32,28,49.4,66.7,42.4,28,40,9,0
493,6639,2019-11-26,GSW,3,15,97,28,31,24,14,41.6,87.5,45.0,27,41,12,1
494,6639,2019-11-26,OKC,6,10,100,25,28,21,26,47.1,81.8,34.4,26,43,15,0
495,6640,2019-11-27,DAL,11,6,99,27,19,31,22,38.0,80.0,28.9,16,46,20,1
496,6640,2019-11-27,LAC,13,5,114,34,28,31,21,42.3,70.0,33.3,22,56,14,0
497,6641,2019-11-27,DEN,13,3,117,25,39,22,31,52.2,73.9,25.0,31,58,20,1
498,6641,2019-11-27,WAS,5,10,104,23,24,22,35,42.1,66.7,25.0,26,36,12,0
499,6642,2019-11-28,BOS,13,4,121,30,27,34,30,44.3,91.7,38.2,23,55,14,1
500,6642,2019-11-28,BKN,9,9,110,23,40,23,24,44.4,47.4,37.5,32,38,15,0
501,6643,2019-11-28,CHA,7,12,102,31,24,31,16,44.3,85.0,23.3,27,41,3,1
502,6643,2019-11-28,DET,6,12,101,32,28,20,21,46.6,60.0,31.2,23,46,8,0
503,6644,2019-11-28,CLE,5,13,104,27,25,21,31,45.7,86.4,32.4,20,49,25,1
504,6644,2019-11-28,ORL,7,10,116,27,32,28,29,48.4,82.4,36.4,23,34,11,0
505,6645,2019-11-28,IND,11,6,121,21,32,36,32,52.1,81.2,36.4,23,42,12,1
506,6645,2019-11-28,UTA,11,7,102,20,23,37,22,43.4,80.0,31.2,19,40,16,0
507,6646,2019-11-28,PHI,12,6,97,25,22,29,21,46.2,83.3,19.2,20,50,17,1
508,6646,2019-11-28,SAC,7,10,91,18,28,19,26,41.1,44.4,26.5,22,42,11,0
509,6647,2019-11-28,TOR,13,4,126,21,37,31,37,48.9,76.5,51.2,26,52,12,1
510,6647,2019-11-28,NYK,4,14,98,29,17,23,29,37.5,83.3,29.3,19,45,18,0
511,6648,2019-11-28,HOU,12,6,117,27,39,25,26,46.3,78.8,34.1,19,43,15,1
512,6648,2019-11-28,MIA,12,5,108,23,19,26,40,46.2,74.1,37.8,22,41,18,0
513,6649,2019-11-28,MEM,5,12,119,31,29,28,31,46.7,84.6,39.3,26,48,20,1
514,6649,2019-11-28,LAC,14,5,121,35,29,28,29,46.3,76.0,34.1,30,43,15,0
515,6650,2019-11-28,MIL,15,3,111,33,27,21,30,47.7,63.0,29.4,25,47,14,1
516,6650,2019-11-28,ATL,4,14,102,17,42,23,20,40.4,68.2,32.4,22,49,17,0
517,6651,2019-11-28,SAS,6,13,101,24,23,31,23,42.3,82.4,17.2,25,46,6,1
518,6651,2019-11-28,MIN,10,8,113,22,35,24,32,43.5,77.8,45.0,28,53,11,0
519,6652,2019-11-28,PHX,8,9,132,34,35,26,37,51.6,87.5,39.5,29,40,15,1
520,6652,2019-11-28,WAS,6,10,140,36,38,34,32,57.3,95.0,54.3,32,34,14,0
521,6653,2019-11-28,NOP,6,12,110,38,26,25,21,40.5,83.3,42.5,20,42,19,1
522,6653,2019-11-28,LAL,16,2,114,25,29,25,35,51.8,72.0,33.3,25,37,15,0
523,6654,2019-11-28,POR,7,12,136,42,21,41,32,52.1,100,46.7,23,54,9,1
524,6654,2019-11-28,OKC,6,11,119,26,24,27,42,44.3,78.9,31.4,19,38,6,0
525,6655,2019-11-28,GSW,4,15,104,25,28,25,26,45.7,73.1,37.9,31,54,20,1
526,6655,2019-11-28,CHI,6,13,90,17,31,25,17,38.2,66.7,34.5,20,42,17,0
527,6656,2019-11-29,BKN,10,9,112,31,27,29,25,46.2,69.2,41.5,30,49,18,1
528,6656,2019-11-29,BOS,13,5,107,24,31,26,26,44.1,76.2,32.1,16,48,19,0
529,6657,2019-11-30,DET,6,13,107,37,20,28,22,49.4,50.0,42.9,27,45,13,1
530,6657,2019-11-30,CHA,8,12,110,38,24,23,25,48.2,73.3,50.0,26,37,10,0
531,6658,2019-11-30,ORL,7,11,83,23,24,12,24,34.6,81.5,24.1,17,52,22,1
532,6658,2019-11-30,TOR,14,4,90,20,20,26,24,36.9,60.7,28.9,21,46,13,0
533,6659,2019-11-30,CLE,5,14,110,29,18,42,21,50.0,50.0,50.0,32,41,14,1
534,6659,2019-11-30,MIL,16,3,119,38,29,32,20,51.1,73.9,35.3,28,47,13,0
535,6660,2019-11-30,NYK,4,15,95,31,20,17,27,43.6,57.6,40.0,14,37,14,1
536,6660,2019-11-30,PHI,13,6,101,18,21,31,31,43.1,80.0,26.9,22,46,16,0
537,6661,2019-11-30,IND,12,6,105,22,21,29,22,41.9,75.0,23.1,19,43,15,1
538,6661,2019-11-30,ATL,4,15,104,23,31,11,29,42.9,94.4,28.1,14,49,24,0
539,6662,2019-11-30,MIA,13,5,122,41,30,24,27,53.7,75.0,52.0,23,48,15,1
540,6662,2019-11-30,GSW,4,16,105,21,37,21,26,39.0,87.5,35.7,19,30,9,0
541,6663,2019-11-30,MEM,5,13,94,24,31,18,21,39.4,58.8,29.4,22,55,11,1
542,6663,2019-11-30,UTA,12,7,103,22,18,35,28,40.0,78.9,34.3,18,52,5,0
543,6664,2019-11-30,OKC,7,11,109,34,28,17,30,47.8,62.5,38.2,27,42,11,1
544,6664,2019-11-30,NOP,6,13,104,26,27,31,20,44.8,71.4,28.9,19,44,13,0
